tidal,greatlakes,shefcode,state,timezone,timezonecorr,observedst,stormsurge,forecast,nonNavigational,station_name,name,lat,lon,affiliations,portscode,self,expand,tideType,details,sensors,floodlevels,datums,supersededdatums,harmonicConstituents,benchmarks,tidePredOffsets,nearby,products,disclaimers,notices
True,False,LUIT2,TX,CST,-6,True,False,False,False,8771972,San Luis Pass,29.080556,-95.130833,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8771972/notices.json
True,False,FPST2,,CST,-6,True,False,True,False,8772471,Freeport Harbor,28.935699,-95.294197,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772471/notices.json
True,False,SGNT2,TX,CST,-6,True,False,True,False,8772985,Sargent,28.771417,-95.617167,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8772985/notices.json
True,False,SDRT2,TX,CST,-6,True,False,True,False,8773037,Seadrift,28.4069,-96.712402,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773037/notices.json
True,False,EMAT2,TX,CST,-6,True,False,True,False,8773146,Matagorda City,28.71006,-95.914,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773146/notices.json
True,False,VCAT2,TX,CST,-6,True,False,True,False,8773259,Port Lavaca,28.6406,-96.609802,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773259/notices.json
True,False,PCNT2,TX,CST,-6,True,False,True,False,8773701,Port O'Connor,28.445861,-96.395556,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773701/notices.json
True,False,MBET2,TX,CST,-6,True,False,True,False,8773767,Matagorda Bay Entrance Channel,28.426901,-96.330101,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8773767/notices.json
True,False,AWRT2,TX,CST,-6,True,False,True,False,8774230,Aransas Wildlife Refuge,28.2283,-96.794998,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774230/notices.json
True,False,RCPT2,TX,CST,-6,True,False,True,False,8774770,Rockport,28.0217,-97.0467,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8774770/notices.json
True,False,VTBT2,,CST,-6,True,False,False,False,8775222,Viola Turning Basin,27.846111,-97.520833,,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775222/notices.json
True,False,RTAT2,TX,CST,-6,True,False,True,False,8775237,Port Aransas,27.839701,-97.072502,"Hydro,TCOON",,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775237/notices.json
True,False,ANPT2,TX,CST,-6,True,False,True,False,8775241,"Aransas, Aransas Pass",27.836599,-97.039101,,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775241/notices.json
True,False,NUET2,TX,CST,-6,True,False,True,False,8775244,Nueces Bay,27.83275,-97.485944,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775244/notices.json
True,False,MHBT2,,CST,-6,True,False,False,False,8775283,"Ingleside, MODA",27.8217,-97.2033,"Hydro,TCOON",,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775283/notices.json
True,False,TAQT2,TX,CST,-6,True,False,True,False,8775296,"USS Lexington, Corpus Christi Bay",27.811694,-97.39,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775296/notices.json
True,False,PACT2,TX,CST,-6,True,False,True,False,8775792,Packery Channel,27.633306,-97.236694,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775792/notices.json
True,False,MQTT2,TX,CST,-6,True,False,True,False,8775870,"Bob Hall Pier, Corpus Christi",27.580833,-97.216389,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8775870/notices.json
False,False,IRDT2,TX,CST,-6,True,False,False,False,8776139,S. Bird Island,27.484361,-97.318111,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776139/notices.json
False,False,BABT2,TX,CST,-6,True,False,False,False,8776604,Baffin Bay,27.297,-97.405167,TCOON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8776604/notices.json
